user,item
9088,45917
9088,59614
9088,1804
9088,54990
9088,65623
9088,69978
9088,44723
9088,72775
9088,10799
9088,74502
9088,17628
9088,6477
9089,19775
9089,23487
9089,4026
9089,3871
9089,65897
9089,64741
9089,52545
9089,64737
9089,65430
9089,25852
9089,55524
9089,37711
9089,11282
9089,82834
9089,68750
9089,19154
9089,23389
9090,58918
9090,52707
9090,72552
9090,71960
9090,82194
9090,49439
9090,82319
9090,43184
9090,72365
9090,78780
9090,58599
9090,74001
9091,55879
9091,54644
9091,44850
9091,79642
9091,63500
9091,23693
9091,62706
9091,2054
9091,23587
9091,56042
9092,24753
9092,18055
9092,22172
9092,32372
9092,13284
9092,42110
9092,11066
9092,17207
9092,54312
9092,41650
9092,12421
9092,11434
9092,11678
9092,17191
9092,25733
9092,9185
9092,4691
9092,4242
9092,19840
9092,10873
9092,3298
9092,22333
9092,17069
9093,31137
9093,14630
9093,32412
9093,81642
9093,8144
9093,18382
9093,49170
9093,52425
9093,36668
9093,43405
9093,1342
9093,20074
9094,31506
9094,41114
9094,21605
9094,60981
9094,58579
9094,50512
9094,35496
9094,28081
9094,70724
9094,26943
9094,7532
9094,24136
9094,42500
9094,49625
9094,7616
9095,27943
9095,46417
9095,46631
9095,35766
9095,32965
9095,39975
9095,32513
9095,52918
9095,39056
9095,66359
9095,61811
9096,45275
9096,73449
9096,10917
9096,60618
9096,36457
9096,35931
9096,67461
9096,12284
9096,59569
9096,75294
9096,6868
9096,11321
9096,54897
9096,52684
9097,15065
9097,64645
9097,77066
9097,11993
9097,64679
9097,15673
9097,19739
9097,18636
9097,16142
9097,17180
9097,61439
9097,56983
9098,82155
9098,37888
9098,26750
9098,23045
9098,66438
9098,70932
9098,63746
9098,74551
9098,46214
9098,24006
9098,28988
9098,31338
9098,18372
9098,71498
9098,28126
9098,17661
9098,60544
9098,14504
9098,22181
9099,60138
9099,76951
9099,71443
9099,65389
9099,13898
9099,56646
9099,59376
9099,30902
9099,52560
9099,362
9099,41124
9099,25396
9099,12240
9099,9478
9099,20116
9099,46333
9099,38382
9100,71285
9100,54536
9100,71914
9100,82324
9100,63776
9100,28536
9100,75834
9100,47319
9100,69727
9100,57681
9100,34399
9100,63439
9100,82838
9100,14002
9100,68406
9101,39627
9101,35946
9101,6145
9101,31603
9101,45801
9101,77752
9101,45754
9101,84568
9101,82719
9101,74291
9101,56043
9102,70218
9102,79718
9102,49765
9102,10591
9102,15434
9102,41615
9102,15886
9102,58083
9102,9926
9102,69050
9102,18465
9102,71202
9102,32385
9102,47469
9102,75758
9102,49919
9102,2049
9102,72042
9102,34571
9102,84331
9102,58721
9102,68633
9102,51363
9103,30462
9103,40572
9103,52715
9103,33867
9103,72871
9103,45978
9103,5676
9103,28699
9103,21753
9103,80850
9103,17165
9103,65229
9103,21240
9103,68360
9103,26641
9103,41873
9104,35698
9104,75188
9104,58953
9104,70218
9104,32236
9104,50922
9104,72118
9104,9798
9104,74652
9104,84426
9104,63592
9104,71960
9105,70381
9105,84206
9105,22058
9105,30237
9105,22763
9105,51025
9105,46827
9105,55582
9105,67998
9105,61515
9105,64313
9105,67538
9105,70218
9105,74386
9105,50957
9105,67508
9105,46776
9105,72632
9105,49919
9105,79367
9105,21781
9105,74872
9105,40703
9105,84426
9105,53117
9105,76209
9105,73290
9106,59981
9106,55145
9106,64918
9106,31262
9106,64221
9106,17145
9106,61591
9106,16268
9106,26843
9106,66788
9107,43670
9107,46287
9107,54455
9107,33420
9107,27812
9107,52516
9107,68876
9107,11884
9107,51970
9107,3032
9107,75043
9107,76582
9107,52737
9108,6985
9108,13135
9108,60586
9108,61351
9108,44955
9108,16001
9108,54649
9108,60879
9108,60318
9108,85029
9108,58128
9108,72700
9108,8708
9108,6750
9108,61226
9109,30054
9109,80085
9109,68238
9109,47778
9109,32478
9109,34596
9109,29417
9109,28679
9109,81463
9109,58546
9109,33630
9109,46860
9110,43744
9110,81734
9110,35511
9110,31638
9110,58232
9110,84540
9110,21104
9110,33604
9110,14004
9110,25148
9110,75659
9111,81562
9111,31131
9111,79289
9111,19350
9111,19121
9111,32324
9111,17741
9111,54875
9111,45968
9111,29127
9111,3297
9111,2990
9111,59916
9111,5117
9111,10461
9111,26081
9111,64027
9111,65528
9111,37812
9111,62918
9111,15898
9111,7722
9111,78322
9111,47388
9111,9163
9111,67721
9111,67877
9111,39737
9112,65359
9112,55325
9112,66702
9112,51545
9112,58677
9112,40295
9112,22734
9112,41508
9112,52300
9112,57739
9112,49187
9112,73406
9113,45477
9113,72582
9113,72346
9113,60100
9113,71279
9113,70711
9113,57455
9113,63950
9113,47864
9113,15274
9114,10022
9114,44742
9114,57609
9114,49110
9114,824
9114,34833
9114,63168
9114,77250
9114,76381
9114,51953
9115,77676
9115,84812
9115,65127
9115,31443
9115,81762
9115,73429
9115,58115
9115,54139
9115,51607
9115,37915
9116,72191
9116,61178
9116,11625
9116,23002
9116,7264
9116,64112
9116,33892
9116,65347
9116,10629
9116,10232
9116,38201
9117,72714
9117,69242
9117,50674
9117,75030
9117,68192
9117,80230
9117,32612
9117,67559
9117,56260
9117,72248
9117,55430
9117,47313
9117,16913
9117,35110
9117,63394
9117,41770
9118,52734
9118,74141
9118,50790
9118,75993
9118,59999
9118,79554
9118,85350
9118,66070
9118,62202
9118,49148
9118,47779
9118,29872
9118,45370
9118,42970
9118,6112
9118,40958
9118,22800
9119,23598
9119,10850
9119,55475
9119,45521
9119,59021
9119,28241
9119,23641
9119,38319
9119,52739
9119,55815
9119,68128
9119,31614
9119,76764
9119,66134
9119,77688
9119,64431
9120,6884
9120,16436
9120,65144
9120,44639
9120,66337
9120,21642
9120,79966
9120,68973
9120,28079
9120,65430
9120,82929
9120,23842
9120,51142
9120,57993
9120,81021
9120,38126
9120,16606
9120,65464
9120,58385
9120,71151
9120,73404
9120,48590
9120,66715
9120,20516
9120,68914
9120,83884
9120,69359
9120,45346
9120,39461
9120,76642
9120,84837
9120,19678
9120,75863
9120,69229
9120,53482
9120,69006
9121,47717
9121,45201
9121,9823
9121,59239
9121,51357
9121,25685
9121,36514
9121,66134
9121,71097
9121,46020
9121,71644
9121,77802
9121,58012
9121,69481
9121,75758
9121,75628
9121,76241
9121,29075
9121,45595
9121,68031
9122,53781
9122,7019
9122,26740
9122,55333
9122,33911
9122,65514
9122,34131
9122,64633
9122,76233
9122,10799
9123,49124
9123,83468
9123,72541
9123,54476
9123,71334
9123,42537
9123,40130
9123,12102
9123,44536
9123,78325
9123,17016
9124,42557
9124,43773
9124,29379
9124,21518
9124,69509
9124,58519
9124,37047
9124,26761
9124,49194
9124,20612
9124,30154
9124,56126
9125,5881
9125,5669
9125,10782
9125,32465
9125,21649
9125,52875
9125,14826
9125,28551
9125,7436
9125,866
9125,25597
9125,32717
9125,82752
9125,17278
9125,47058
9125,4130
9126,74137
9126,44820
9126,77185
9126,28961
9126,68010
9126,68356
9126,6538
9126,83222
9126,81557
9126,81425
9126,61317
9126,70609
9126,37728
9126,30309
9126,79005
9126,81523
9126,66516
9126,70962
9127,79910
9127,67953
9127,70568
9127,73837
9127,74911
9127,69920
9127,48157
9127,82112
9127,84093
9127,64827
9127,69946
9127,68647
9127,69993
9127,27364
9127,78405
9127,59921
9127,70579
9127,70602
9128,25188
9128,78411
9128,74252
9128,24286
9128,53233
9128,82930
9128,54414
9128,22306
9128,21224
9128,28050
9128,67887
9129,74425
9129,64074
9129,59053
9129,79840
9129,36404
9129,35508
9129,49217
9129,46821
9129,37585
9129,65278
9130,63012
9130,71529
9130,29881
9130,83218
9130,72545
9130,38332
9130,41958
9130,65912
9130,83022
9130,65347
9130,61591
9131,60204
9131,71587
9131,45791
9131,2801
9131,80896
9131,24350
9131,68243
9131,64492
9131,76958
9131,78445
9131,3587
9131,16327
9131,8569
9131,70429
9131,45167
9131,47863
9131,24906
9131,28608
9132,72785
9132,16407
9132,48584
9132,8892
9132,12847
9132,4335
9132,33517
9132,13468
9132,67019
9132,14438
9132,74585
9132,36640
9132,43298
9132,78889
9132,43309
9132,82247
9132,5372
9132,33973
9132,35835
9132,16764
9133,19288
9133,61637
9133,19456
9133,24232
9133,35301
9133,54475
9133,65475
9133,47999
9133,65240
9133,63338
9134,366
9134,72621
9134,61740
9134,77222
9134,83387
9134,12466
9134,19608
9134,2892
9134,83446
9134,16786
9134,68617
9134,83447
9134,15520
9134,9748
9134,43420
9135,65277
9135,61394
9135,58437
9135,83431
9135,59371
9135,42133
9135,41868
9135,37411
9135,77549
9135,65847
9135,49462
9136,60753
9136,62921
9136,71246
9136,79006
9136,74459
9136,36197
9136,69409
9136,33349
9136,48036
9136,74064
9136,75659
9136,64065
9137,60948
9137,54341
9137,67695
9137,28961
9137,75404
9137,78706
9137,53037
9137,36964
9137,78272
9137,61981
9137,1345
9137,73157
9137,52606
9138,77550
9138,79947
9138,49742
9138,43078
9138,35734
9138,81894
9138,15650
9138,52357
9138,17374
9138,69616
9139,81246
9139,66007
9139,74911
9139,23799
9139,61066
9139,77980
9139,50854
9139,15200
9139,83036
9139,78107
9140,16237
9140,64446
9140,19327
9140,28942
9140,19179
9140,30664
9140,12535
9140,79340
9140,1256
9140,62147
9140,17699
9140,27111
9140,23079
9140,27502
9141,45873
9141,51646
9141,63615
9141,44029
9141,33106
9141,73377
9141,63378
9141,81163
9141,73476
9141,68590
9141,51661
9141,29439
9141,37449
9141,47436
9141,62508
9141,64664
9141,20238
9142,30677
9142,40341
9142,15342
9142,76617
9142,13953
9142,68926
9142,68001
9142,17687
9142,51265
9142,44426
9142,49637
9142,43180
9142,74534
9142,6232
9143,55787
9143,41691
9143,41254
9143,82666
9143,68335
9143,76228
9143,44436
9143,37621
9143,66321
9143,56674
9143,68082
9143,27899
9143,66978
9143,25840
9144,20074
9144,64956
9144,60618
9144,42627
9144,38119
9144,44671
9144,80834
9144,49852
9144,43348
9144,18569
9145,41458
9145,65245
9145,69547
9145,62957
9145,42674
9145,67576
9145,45251
9145,41095
9145,73970
9145,45383
9145,53943
9146,31695
9146,19590
9146,23668
9146,20904
9146,17032
9146,18813
9146,52119
9146,19009
9146,32488
9146,42307
9147,10480
9147,50998
9147,43637
9147,62849
9147,25151
9147,63262
9147,70138
9147,18868
9147,66465
9147,63155
9147,62393
9147,71330
9147,47397
9148,68204
9148,23105
9148,73363
9148,7942
9148,24893
9148,38603
9148,15799
9148,63230
9148,38899
9148,22880
9148,29999
9148,23995
9148,15355
9148,40671
9148,79447
9148,5810
9148,74900
9148,48621
9148,17015
9149,30856
9149,16312
9149,37784
9149,11007
9149,34661
9149,15129
9149,66044
9149,37783
9149,2315
9149,63954
9149,4077
9149,34933
9150,56093
9150,79772
9150,68746
9150,64515
9150,49904
9150,75064
9150,57636
9150,61711
9150,60569
9150,73626
9150,76128
9151,41004
9151,8749
9151,75967
9151,29532
9151,49218
9151,56172
9151,55506
9151,76312
9151,24543
9151,81962
9152,55557
9152,34604
9152,56829
9152,34521
9152,67695
9152,71529
9152,66538
9152,19635
9152,48745
9152,43412
9152,40789
9152,17614
9152,23318
9152,48149
9152,58953
9152,9926
9152,81192
9152,80590
9152,70055
9153,36182
9153,35220
9153,38521
9153,53373
9153,60474
9153,61904
9153,60064
9153,10190
9153,13812
9153,67476
9154,14469
9154,22597
9154,44443
9154,23532
9154,651
9154,83625
9154,2747
9154,45640
9154,72664
9154,74549
9154,42552
9154,48240
9154,2337
9154,35968
9154,48746
9154,68536
9155,83217
9155,30968
9155,75594
9155,63479
9155,43403
9155,56156
9155,8562
9155,61519
9155,70657
9155,47309
9155,49786
9155,3120
9155,67218
9155,80817
9155,78607
9155,80574
9155,13447
9156,75515
9156,28484
9156,37031
9156,73572
9156,45985
9156,74346
9156,26898
9156,79950
9156,65118
9156,72553
9156,30303
9157,30661
9157,3775
9157,19034
9157,50447
9157,61976
9157,66375
9157,84743
9157,14436
9157,37967
9157,16773
9157,71754
9157,39904
9158,23450
9158,1610
9158,1119
9158,24618
9158,67064
9158,36396
9158,55383
9158,61649
9158,6649
9158,46708
9158,64499
9158,21709
9158,65706
9158,61272
9158,67070
9158,70470
9158,82508
9159,2338
9159,1441
9159,77534
9159,13924
9159,10928
9159,668
9159,4221
9159,18367
9159,5919
9159,14757
9160,66278
9160,71101
9160,84437
9160,77798
9160,73034
9160,79660
9160,79596
9160,80659
9160,80590
9160,66801
9160,67099
9161,56906
9161,44747
9161,37193
9161,59297
9161,63833
9161,36618
9161,71483
9161,39847
9161,79220
9161,79852
9161,51716
9161,83797
9162,2056
9162,15242
9162,24708
9162,20807
9162,19847
9162,16397
9162,19553
9162,41187
9162,12780
9162,42608
9163,83620
9163,64820
9163,51596
9163,53163
9163,70259
9163,36508
9163,64462
9163,72545
9163,24668
9163,18380
9164,79247
9164,68890
9164,25571
9164,20248
9164,68106
9164,63685
9164,51606
9164,14401
9164,22500
9164,11818
9164,23291
9165,60278
9165,61250
9165,69289
9165,67695
9165,60397
9165,60206
9165,79727
9165,79020
9165,65531
9165,78724
9165,58064
9165,67440
9165,54363
9165,79489
9165,47752
9165,22976
9165,85031
9165,38329
9165,63400
9165,84750
9165,47851
9165,54536
9165,50511
9165,36164
9165,72118
9165,60057
9165,63363
9165,84926
9165,33000
9165,69729
9165,12404
9165,57250
9165,76606
9165,69033
9165,39606
9165,57031
9165,48998
9165,43056
9165,40705
9165,42708
9165,49972
9165,41827
9165,62793
9165,79989
9166,23800
9166,58110
9166,74657
9166,84324
9166,65391
9166,71749
9166,9883
9166,16785
9166,67036
9166,65104
9166,47117
9166,58168
9166,31952
9166,31479
9166,28643
9166,35451
9166,76640
9166,35677
9166,71684
9166,81913
9166,65354
9166,56543
9166,41252
9167,64306
9167,51616
9167,786
9167,30664
9167,18821
9167,4366
9167,22659
9167,112
9167,46753
9167,52690
9167,27126
9167,47285
9167,67624
9167,5341
9168,33919
9168,57052
9168,82205
9168,36705
9168,22283
9168,28541
9168,38528
9168,14437
9168,21493
9168,24639
9168,33988
9169,63110
9169,75016
9169,77395
9169,75235
9169,55082
9169,84768
9169,48290
9169,57261
9169,65338
9169,54374
9169,78375
9169,82059
9169,78465
9169,74209
9169,67982
9169,83620
9170,62297
9170,36948
9170,66235
9170,42009
9170,4872
9170,64070
9170,67895
9170,17738
9170,66932
9170,17488
9170,27955
9170,14515
9170,35445
9170,6470
9170,55070
9170,49456
9170,73025
9170,6353
9171,43125
9171,31786
9171,53904
9171,23446
9171,64306
9171,64182
9171,28448
9171,18794
9171,37009
9171,35480
9171,23314
9171,40976
9171,65751
9171,15086
9171,58843
9171,42626
9171,41232
9172,49152
9172,46954
9172,73078
9172,63613
9172,53570
9172,54345
9172,22046
9172,51525
9172,71579
9172,34101
9172,67121
9172,70075
9172,36143
9172,56444
9173,54694
9173,73359
9173,13126
9173,61248
9173,64694
9173,58406
9173,73116
9173,33667
9173,55124
9173,12851
9173,77223
9173,67168
9173,70711
9173,68421
9173,73314
9173,57876
9173,70468
9173,34883
9173,54104
9173,2224
9173,37302
9174,71428
9174,54948
9174,73459
9174,73847
9174,5693
9174,64239
9174,41637
9174,80634
9174,84426
9174,51737
9175,13042
9175,70381
9175,48771
9175,28841
9175,53581
9175,71632
9175,85304
9175,29379
9175,59584
9175,58845
9176,72856
9176,73429
9176,64943
9176,63554
9176,75214
9176,66116
9176,45263
9176,68964
9176,72697
9176,75111
9177,31377
9177,19661
9177,12884
9177,27782
9177,14290
9177,911
9177,15108
9177,2169
9177,2997
9177,2940
9177,52727
9178,78235
9178,40570
9178,81483
9178,59444
9178,78713
9178,55718
9178,37593
9178,78272
9178,11199
9178,45054
9178,42660
9178,60634
9178,23169
9178,5530
9178,80353
9178,52425
9179,76414
9179,84867
9179,35723
9179,34155
9179,30119
9179,71207
9179,21475
9179,77831
9179,25764
9179,80991
9179,24264
9179,34569
9179,49350
9179,44059
9179,29673
9179,55252
9180,72986
9180,81125
9180,79706
9180,54462
9180,78599
9180,60423
9180,67447
9180,77489
9180,64826
9180,78893
9180,76827
9180,78886
9180,74563
9180,66644
9180,49513
9180,29947
9180,78405
9180,21448
9180,77779
9180,29792
9180,61130
9180,45475
9180,65641
9181,27885
9181,69978
9181,5184
9181,27337
9181,68716
9181,23921
9181,2247
9181,4896
9181,276
9181,37159
9181,30663
9181,5088
9181,52276
9181,4852
9181,3015
9181,53948
9181,913
9182,61214
9182,80866
9182,63382
9182,56177
9182,74616
9182,64924
9182,8635
9182,45191
9182,54867
9182,24848
9182,28758
9182,80842
9183,32474
9183,9811
9183,78071
9183,79131
9183,50022
9183,55477
9183,84778
9183,67695
9183,13751
9183,1694
9183,46050
9183,47585
9183,78689
9183,57158
9183,61196
9184,21509
9184,59158
9184,53975
9184,30842
9184,71114
9184,40721
9184,40313
9184,33236
9184,12561
9184,50249
9184,35082
9184,46893
9184,43270
9184,45224
9184,3747
9184,52496
9184,46790
9184,49264
9184,12718
9185,56473
9185,76500
9185,79248
9185,66838
9185,39222
9185,2494
9185,15679
9185,68481
9185,29429
9185,73710
9185,80825
9185,21826
9185,62233
9185,79365
9185,66783
9185,50786
9185,66702
9185,26812
9185,44788
9186,7911
9186,31477
9186,59093
9186,43346
9186,41259
9186,59853
9186,21251
9186,43887
9186,59507
9186,67153
9187,49353
9187,32614
9187,81266
9187,26764
9187,59578
9187,48942
9187,41716
9187,35191
9187,68176
9187,75578
9187,49312
9188,10488
9188,58928
9188,69611
9188,67761
9188,57650
9188,83209
9188,19375
9188,72085
9188,20998
9188,48763
9188,69014
9188,51203
9188,34555
9188,48098
9188,67843
9189,74632
9189,64826
9189,84066
9189,20913
9189,75845
9189,51763
9189,78071
9189,64236
9189,79948
9189,62073
9189,52254
9189,18647
9189,75682
9190,69393
9190,40100
9190,44565
9190,35409
9190,75607
9190,4310
9190,77511
9190,54997
9190,74701
9190,52105
9190,84284
9190,69817
9191,85457
9191,43462
9191,83730
9191,7546
9191,14804
9191,34460
9191,67358
9191,74248
9191,24455
9191,75184
9191,4990
9191,21670
9191,67270
9191,79327
9191,30652
9191,34412
9192,49446
9192,8605
9192,30675
9192,6036
9192,45079
9192,43296
9192,57408
9192,22027
9192,6942
9192,36148
9192,22800
9192,61781
9192,15738
9192,54695
9193,60164
9193,43294
9193,10175
9193,43099
9193,39396
9193,23275
9193,36852
9193,28078
9193,30045
9193,22765
9193,66427
9193,32920
9193,20329
9194,30742
9194,40380
9194,77517
9194,84695
9194,60642
9194,72274
9194,57437
9194,13784
9194,71784
9194,10930
9194,68234
9194,29482
9194,68772
9194,75214
9194,27214
9194,47168
9194,14464
9195,71153
9195,46385
9195,77649
9195,68766
9195,55149
9195,60230
9195,49570
9195,83321
9195,51200
9195,64606
9195,63715
9195,82400
9195,82595
9195,60064
9195,50593
9195,81571
9195,61225
9195,34617
9195,55590
9195,75898
9195,78300
9195,77047
9195,71722
9195,5880
9195,1118
9195,55557
9195,75043
9195,27574
9195,45968
9195,53221
9195,36348
9195,43014
9195,68406
9195,78422
9195,84570
9195,23500
9195,7992
9195,84906
9195,62496
9196,17823
9196,19769
9196,31863
9196,4757
9196,4633
9196,67323
9196,12023
9196,14032
9196,11284
9196,79775
9196,9959
9196,4431
9196,17357
9196,54560
9196,48351
9197,77167
9197,6887
9197,79973
9197,41145
9197,67026
9197,70348
9197,56675
9197,62992
9197,74534
9197,74751
9197,63282
9197,70289
9197,70980
9197,21877
9197,50608
9197,46930
9197,54389
9197,65706
9197,67813
9197,71917
9198,72816
9198,79831
9198,40968
9198,51395
9198,15402
9198,20292
9198,28841
9198,81489
9198,40919
9198,54095
9198,75316
9199,27625
9199,61834
9199,7955
9199,7129
9199,32649
9199,19935
9199,21072
9199,3188
9199,49810
9199,74789
9199,11836
9199,57625
9199,2366
9199,16943
9200,69687
9200,58468
9200,51608
9200,6567
9200,64582
9200,73944
9200,50199
9200,61426
9200,54978
9200,75808
9200,78916
9200,15593
9200,55139
9200,60079
9200,48163
9200,24904
9200,22248
9200,46759
9200,31298
9200,8104
9200,56872
9200,48013
9201,51651
9201,13632
9201,21732
9201,14858
9201,1173
9201,17058
9201,24872
9201,3922
9201,43300
9201,31999
9201,16131
9201,79737
9201,31894
9201,57311
9201,26173
9201,49387
9201,84855
9201,35471
9201,5109
9201,28260
9201,11692
9201,71599
9201,25914
9201,25335
9201,29298
9201,65815
9202,3216
9202,83576
9202,17038
9202,27502
9202,59727
9202,12191
9202,7372
9202,13553
9202,14376
9202,52647
9202,74054
9202,1160
9202,14747
9202,17365
9203,22184
9203,763
9203,23891
9203,16992
9203,46946
9203,13661
9203,42380
9203,15496
9203,64064
9203,17116
9203,17656
9204,38835
9204,16383
9204,61956
9204,17454
9204,84799
9204,30616
9204,76561
9204,13400
9204,59944
9204,57263
9204,57334
9204,53066
9204,47601
9204,76089
9204,9161
9204,6666
9204,78800
9204,75369
9204,3358
9204,77007
9204,17994
9204,24553
9204,58953
9205,39898
9205,57952
9205,37626
9205,66072
9205,66440
9205,54303
9205,71086
9205,61272
9205,29192
9205,57694
9205,70977
9205,68981
9205,65558
9205,82124
9205,26724
9205,55347
9205,70631
9205,66309
9205,84934
9206,73243
9206,12151
9206,62611
9206,47713
9206,63360
9206,33659
9206,61914
9206,11313
9206,42535
9206,57464
9206,51018
9207,83972
9207,63564
9207,31060
9207,44905
9207,45475
9207,55738
9207,78599
9207,78830
9207,68406
9207,63314
9207,72818
9207,55386
9207,50751
9207,38479
9207,65905
9207,70903
9207,74789
9207,61605
9207,3065
9208,55040
9208,65163
9208,66326
9208,58850
9208,75737
9208,67345
9208,70713
9208,70777
9208,67902
9208,5267
9208,48890
9208,34033
9208,6311
9208,71529
9208,74534
9208,67762
9208,19397
9208,55215
9208,81713
9208,55262
9208,51385
9208,77964
9208,84742
9208,60618
9208,84882
9208,59666
9208,77121
9208,60024
9208,73318
9208,53734
9208,65007
9208,64112
9208,38087
9208,80779
9208,37588
9208,83867
9208,73060
9208,56205
9208,72200
9208,57705
9208,72036
9208,11464
9208,22093
9208,71301
9208,66141
9208,75758
9208,57118
9208,79425
9208,48974
9208,14708
9209,70554
9209,77961
9209,59194
9209,57413
9209,63238
9209,52953
9209,71764
9209,57784
9209,39620
9209,38641
9209,53600
9209,72796
9209,42736
9210,69767
9210,19624
9210,40253
9210,10903
9210,15636
9210,36426
9210,18271
9210,27838
9210,60992
9210,40467
9210,8888
9210,74005
9210,35110
9210,34458
9210,22941
9210,13779
9210,7478
9210,4992
9211,40277
9211,38378
9211,57755
9211,66491
9211,21241
9211,54272
9211,57284
9211,30751
9211,54194
9211,68650
9211,72577
9211,39067
9211,36401
9211,23535
9211,73910
9212,79264
9212,64752
9212,58373
9212,73941
9212,35193
9212,84106
9212,62684
9212,74607
9212,83768
9212,76461
9212,84115
9212,63186
9212,59230
9212,33295
9212,76512
9212,76463
9212,62011
9212,8019
9212,46454
9213,29573
9213,82836
9213,85273
9213,71211
9213,38801
9213,68039
9213,50569
9213,3284
9213,76476
9213,64239
9213,75019
9213,18662
9213,44202
9213,36760
9213,38391
9213,27295
9213,25752
9214,79872
9214,4391
9214,33969
9214,51180
9214,33870
9214,82625
9214,73491
9214,71644
9214,73452
9214,48610
9214,12744
9214,66255
9214,54651
9214,78235
9214,53491
9214,57425
9215,14151
9215,468
9215,16942
9215,567
9215,16454
9215,31040
9215,5145
9215,1058
9215,68700
9215,471
9215,48570
9215,31036
9216,10585
9216,48960
9216,33017
9216,5728
9216,68217
9216,29472
9216,83349
9216,66214
9216,33404
9216,26912
9217,20212
9217,54416
9217,82962
9217,58788
9217,24335
9217,9587
9217,59351
9217,67121
9217,34684
9217,77489
9217,62023
9217,64859
9217,78825
9217,2913
9217,49751
9217,69946
9217,595
9217,63314
9217,83387
9217,19535
9217,10383
9217,53196
9217,84455
9217,19234
9217,78437
9217,59079
9217,37285
9217,80801
9217,32329
9217,68922
9217,75779
9217,40703
9218,73842
9218,23943
9218,23454
9218,57886
9218,24878
9218,29795
9218,57034
9218,58769
9218,48912
9218,44611
9219,70470
9219,55455
9219,59360
9219,71950
9219,72346
9219,73377
9219,29903
9219,43857
9219,62508
9219,62496
9219,64335
9219,78599
9219,63638
9219,61130
9219,66134
9219,74212
9219,54520
9220,60123
9220,24126
9220,20882
9220,16340
9220,47984
9220,76392
9220,72248
9220,84745
9220,63378
9220,66293
9220,74168
9220,62552
9220,33205
9220,59401
9220,11290
9220,60328
9220,52152
9220,58340
9220,7628
9220,64173
9220,49837
9220,71581
9220,33007
9220,17282
9220,78370
9220,74911
9220,58240
9220,64335
9220,75585
9220,71950
9221,75922
9221,5277
9221,68231
9221,32028
9221,6409
9221,85285
9221,10517
9221,76277
9221,3208
9221,28162
9221,63206
9221,15570
9221,2895
9221,32240
9221,53175
9222,61587
9222,54185
9222,46414
9222,37690
9222,70760
9222,77364
9222,42695
9222,46492
9222,51883
9222,32474
9222,45128
9222,80723
9222,51507
9222,59964
9223,85426
9223,67028
9223,80558
9223,21255
9223,85056
9223,62553
9223,78297
9223,44587
9223,12743
9223,82416
9223,23159
9223,83192
9223,71059
9223,74712
9223,56424
9223,3088
9223,57540
9223,77205
9223,57955
9223,67902
9223,69192
9223,46414
9223,40397
9224,54131
9224,16566
9224,23137
9224,38573
9224,36482
9224,49771
9224,44557
9224,74742
9224,36678
9224,45846
9224,51729
9224,33483
9224,24309
9224,53663
9224,6688
9224,23043
9224,32747
9224,21920
9224,47523
9224,20009
9224,21549
9225,33366
9225,37794
9225,25255
9225,71871
9225,67586
9225,65063
9225,54683
9225,13285
9225,54791
9225,30258
9225,51522
9225,20975
9225,27557
9225,60326
9225,21866
9225,82282
9226,55287
9226,70154
9226,66026
9226,79386
9226,78584
9226,80492
9226,69480
9226,48747
9226,29717
9226,22716
9226,42881
9226,50488
9226,44143
9226,33328
9226,31123
9226,43819
9226,49614
9226,58391
9226,71391
9226,23142
9226,37683
9226,13049
9226,63564
9226,71485
9226,58508
9226,72046
9226,12850
9226,84910
9226,52657
9227,67744
9227,81605
9227,64208
9227,64910
9227,57411
9227,55480
9227,80892
9227,5688
9227,50507
9227,72118
9227,71960
9228,48743
9228,11776
9228,58704
9228,47052
9228,21060
9228,42134
9228,73645
9228,72092
9228,6525
9228,3936
9228,554
9228,69688
9228,66258
9228,62023
9229,41876
9229,10872
9229,69697
9229,51435
9229,9310
9229,52063
9229,17807
9229,23799
9229,68848
9229,73584
9229,85112
9229,49527
9229,13171
9229,78698
9229,28947
9229,19232
9229,71644
9229,80084
9229,59119
9229,78499
9229,58554
9229,16137
9229,72311
9229,85007
9229,41211
9229,38739
9229,79327
9229,64335
9229,78890
9229,73254
9230,84768
9230,52732
9230,68356
9230,62010
9230,79005
9230,78778
9230,79073
9230,78584
9230,69385
9230,67521
9230,80564
9230,84360
9230,85327
9231,49858
9231,18497
9231,36965
9231,11149
9231,47928
9231,10923
9231,58606
9231,59138
9231,53164
9231,34258
9231,45304
9232,64512
9232,53200
9232,58051
9232,62358
9232,40099
9232,14195
9232,26354
9232,41894
9232,49961
9232,31681
9232,76381
9233,45111
9233,64970
9233,83815
9233,68473
9233,76322
9233,69050
9233,61035
9233,21203
9233,3161
9233,16060
9233,84783
9234,3306
9234,41568
9234,78235
9234,32555
9234,39373
9234,48843
9234,71515
9234,50816
9234,42200
9234,32696
9234,43901
9234,33836
9235,16095
9235,19119
9235,43107
9235,74540
9235,38571
9235,34629
9235,20036
9235,46272
9235,51116
9235,76526
9236,47438
9236,64623
9236,57219
9236,71761
9236,71276
9236,44495
9236,15439
9236,16576
9236,44222
9236,62634
9236,53091
9237,47050
9237,62553
9237,67036
9237,26272
9237,66957
9237,41727
9237,35526
9237,45857
9237,57866
9237,72118
9237,54374
9237,65426
9237,3111
9238,52060
9238,9100
9238,56997
9238,25091
9238,72345
9238,53570
9238,48190
9238,48582
