item,category
4684,978
52352,6426
42484,6426
37001,1665
5663,4385
26895,7764
58155,6183
71915,6426
32901,145
61934,6172
23171,4413
24238,145
33516,6621
51499,4281
27572,5869
59804,4283
67664,4283
70126,6158
58228,1692
18664,6032
14572,4278
46335,6172
59200,145
3796,6032
15580,6095
23807,6418
76470,1665
45219,8113
76487,6261
72075,6261
58492,1665
38533,4281
18185,7339
58900,1665
17225,8112
46225,11752
39957,4281
72001,1665
41434,6251
81021,1665
61491,4283
60926,4281
70903,6261
74705,1665
57219,4282
74789,1665
56556,1665
74942,6261
74407,1665
63872,6261
66214,1665
77491,4282
49108,7184
38188,4282
61018,6423
62985,6423
71214,4520
35776,6423
44317,6423
28683,6423
19284,6423
64582,4520
44363,6423
46901,6423
17912,5470
13052,6261
40173,4642
55383,6261
37834,4281
17300,5470
75697,562
54797,4281
41196,6261
51248,6300
58344,4281
6091,4520
53558,6261
7376,4286
67896,1665
31899,24
20646,6850
58871,4520
26673,1665
22827,4286
29940,1665
73321,4281
76381,1665
57499,1535
47050,1665
71691,4281
32813,6281
79724,6421
19758,6421
52606,1665
20433,6421
32559,6736
30164,6736
34044,6736
78289,6426
21411,6023
36574,6736
9834,10905
19647,6736
22569,6736
60431,4288
33670,6426
42879,5410
78727,1665
71439,1665
16141,9300
58984,6952
74546,4292
41918,978
36014,6544
74746,1665
81586,978
10947,1624
82472,6952
72412,6183
3497,5482
20520,978
72634,1665
63137,4282
72550,4292
60573,6183
72671,1519
82152,7146
31292,6952
66892,1665
77874,4283
59324,6261
64212,6261
79883,4505
55817,6261
70218,6261
45403,4505
19430,4505
26488,4505
54217,6261
83940,6261
65955,6261
69993,1665
51555,4281
66588,6261
63165,6261
65404,6261
60493,6281
27779,4521
55509,4588
69993,1665
24326,6158
79214,6261
84799,4281
79687,4282
26044,4385
51806,6261
54374,4281
78235,4281
60675,6261
66534,6261
82593,4281
60057,1665
64787,6421
64801,1665
84012,6261
60752,6261
71610,6261
47744,6261
81822,1665
61755,1665
62206,6183
30695,4284
41944,5148
81528,1665
64359,6261
81077,6421
37203,6421
33540,6261
2230,11089
32213,4284
54453,6261
35125,6113
49056,4281
77871,4283
64555,4521
78800,4281
47529,6426
21065,5467
75159,4281
67190,4280
42161,6432
62148,4284
53977,4520
53581,4520
65436,6432
71960,4284
9229,1101
60967,7205
78238,4281
46147,6508
21290,6512
63472,6512
52463,5410
81395,6438
80300,7146
52411,6438
77433,6512
80573,6952
50341,6512
68360,6512
1265,6578
42963,11151
16199,6606
58514,6554
30304,6578
33891,6578
23051,6578
51318,6578
50691,6426
44027,6578
41373,7146
55706,6554
38358,6554
55938,6578
47420,6578
70631,6261
65161,4282
75733,6261
59350,6261
43915,6261
55550,6261
72986,1665
54344,4280
53351,6261
46289,1665
23407,6261
63075,6519
45349,6261
49811,4520
73893,6261
43815,4281
31065,4520
58112,6519
73813,4281
83651,6519
79905,6261
43894,4283
43644,4520
24166,4283
39547,1665
25751,4283
61065,1665
70191,4520
29690,4283
82795,4283
19275,4283
67791,4283
78254,4283
81153,4283
65426,4520
22125,4283
58664,6736
58301,6261
39690,6736
20405,6736
83036,4282
70714,4520
59776,6426
30209,6736
35910,6736
7476,6736
36102,6736
76041,6423
61312,4290
23135,6261
17880,7339
70218,6261
55341,9738
29864,6736
58704,6261
14148,6261
65027,4267
25178,7340
24823,6261
78405,6261
18260,7214
79243,562
40850,6251
23745,4280
68175,4280
83999,6261
19156,7214
54520,4281
73027,4281
72322,6261
28729,4280
18263,932
31488,748
42150,4287
22661,7339
79615,4287
79374,4281
77124,4281
54948,4281
52039,4287
77245,10650
75111,4281
69298,4281
63124,7339
46338,4283
62272,4521
48950,4283
65245,4521
70082,4281
41990,4521
64526,4521
63303,562
76254,562
77676,6261
37674,4282
51562,4282
12221,4283
58571,4282
42181,4283
46651,10980
34107,562
6842,4283
61136,4283
8311,562
25647,4521
14536,9841
84490,562
73711,4521
40785,4283
64899,6261
83459,6261
62334,4824
36575,10980
66716,4283
74062,6261
51200,4280
18377,4521
31061,10980
57260,4281
61805,4283
65222,1665
64404,1665
65427,4283
40994,4283
45615,11123
68142,1665
17716,7184
34477,7184
83205,1665
58784,6261
7421,4283
42127,11435
84232,11435
1908,11435
4468,11435
25662,2252
18793,11435
74544,333
60452,1917
64105,11435
77887,11435
56609,11435
27503,2252
71539,2252
11084,11435
64509,1665
29306,11435
63186,6426
58720,562
71962,6152
49776,4287
50349,6736
79687,4282
68425,562
13630,7214
29357,123
22633,6404
75851,6554
66044,1665
64281,6554
39482,6554
30330,824
71953,6554
69286,1665
57438,6554
26641,6554
47358,1665
67334,6554
26109,1665
61006,6554
59193,4281
56452,4282
70297,4282
74386,4281
23189,4280
74607,4282
82167,4282
70492,4282
64826,4282
56479,4281
52764,4284
32471,4284
76121,6416
73583,4282
31728,4283
60475,6244
1830,6426
32269,6426
24281,231
63478,4283
38533,4281
53146,6244
50242,6426
30840,6152
80540,4520
57716,4292
58460,4284
32945,4292
23546,562
2746,4617
5672,5539
24794,4570
40443,6152
45697,6515
70449,4292
63512,4520
40353,4282
22143,6152
70740,3788
74535,6426
2456,4570
49677,5539
42712,4520
49733,7146
14934,6338
19264,6338
28293,6152
11269,4520
76052,4520
35110,4520
81215,4292
52021,4520
60928,4292
10705,6261
68031,6261
74641,4282
28892,731
72287,6261
66560,6427
57391,6185
82919,4280
55550,6261
40844,6427
76441,6261
15678,7622
28790,7622
72548,7622
17473,12695
70401,4436
62336,4325
9793,12695
15597,7622
23301,12695
59359,4325
23578,7622
25239,7622
21951,7622
54326,7845
44869,6952
26458,771
29070,6512
72140,6426
7280,6510
37439,6512
84588,6421
43218,6512
62585,6412
14060,6412
12947,9856
19292,6281
31627,4505
85336,4385
82760,6281
17461,6281
62400,6281
75531,6281
19091,6281
19218,6281
19949,6281
61668,11123
60728,11123
84410,6523
61240,6523
50696,6523
74782,6523
78534,6523
39760,11123
47984,6519
15478,11123
71699,6523
69976,4521
46874,1665
27032,4520
56511,6300
77712,4288
47032,4282
27727,6300
9326,6300
45738,4521
73523,4520
78605,4281
27591,6300
60243,1665
70498,7146
64558,6261
5036,4624
404,5467
12482,5467
55597,7146
4866,5467
58768,1665
24879,6251
61302,7146
27938,5467
25881,6735
56587,4517
38080,6407
5655,5861
84720,4280
12199,1226
79706,6261
44085,6261
79709,6261
32281,6261
84893,6261
76859,1665
72513,6261
58707,1665
53499,4280
69501,6735
16207,5868
85275,4280
48199,6261
83424,4284
31427,6432
67871,6261
62575,5868
19991,6423
76351,6261
56341,4505
79784,6554
57787,1226
33671,5539
40277,6421
67512,4292
79829,6185
78608,4521
56687,5539
11492,1243
69902,6183
12619,6957
13039,999
21074,5539
18243,1157
73169,5539
30265,4505
24603,4505
31810,122
85212,6261
44160,5539
82038,122
57954,1243
5878,1243
69993,1665
1239,5160
14639,5160
54162,4281
36268,562
81697,4281
71960,4284
51122,4520
53491,4281
10272,10914
19655,5160
76392,4520
64588,5851
63279,6261
83620,6261
1534,6426
65753,562
35225,4280
56906,770
24696,6261
67673,562
26723,562
54647,6261
74191,562
78440,6261
56470,4284
32489,562
69902,6183
49795,856
74391,6261
76155,6519
66783,4281
64226,4282
182,1154
105,6343
34972,6406
12400,263
85087,4284
76228,6261
69050,6261
53000,4281
58733,4521
79833,4505
23785,10876
52251,4505
73170,6286
63083,4505
84435,4505
52932,4505
85207,4505
73456,4505
85210,4505
75117,6158
35708,4505
50998,4505
10977,5162
49463,1665
9451,4432
68649,6426
60549,5957
72847,6542
61569,5539
46590,5957
75298,4281
70980,4292
69311,4281
57138,6261
23740,1665
62198,6261
46646,6300
9496,8113
31844,8112
42431,6261
43850,4288
49810,6246
18392,8113
18623,8113
66953,1665
1087,6163
65374,4292
43846,9095
70481,6261
61552,6261
60997,6261
39592,4280
73394,4280
63118,1665
33262,4280
81639,4292
71228,6261
60405,4284
12545,5263
47449,6261
59010,6261
74173,4292
62252,6261
55594,1665
70699,4283
79221,4280
70583,4292
65419,4281
50123,6261
22794,4281
67806,1665
11576,5263
77293,1665
28978,6261
80409,1665
84164,6261
39226,6261
15811,659
70587,6261
74625,659
63252,6261
51376,659
74614,659
76027,659
80963,6261
36172,6261
30050,6261
77341,6421
50252,6261
38153,6261
52953,6261
64573,4534
59965,6261
32402,6261
67746,6261
5879,6554
46022,731
26540,731
69610,5989
6304,731
79466,4282
72749,6426
58452,6554
2106,122
10121,5989
78751,6426
63037,122
68364,6426
4918,6554
35186,6554
51600,6426
10936,366
6259,5467
82816,1665
36189,4280
7124,484
37025,5926
16499,4609
69993,1665
82620,6185
82595,6261
59021,1665
19777,6423
48211,4282
18528,233
13872,4609
60888,8197
36272,4521
63643,4526
74141,6261
71172,4526
85069,5515
43191,5515
48228,1139
7612,5152
7833,5152
26968,5151
28868,5151
85369,7764
12566,5152
77397,6181
67370,2252
39279,4526
74694,2252
82922,2252
32767,4281
34222,6181
48334,6181
85442,2252
72862,2252
61378,6181
84947,4281
4309,4301
32527,4301
79356,4301
14379,8057
19088,7208
435,7208
27570,4301
2288,6420
31219,7208
14724,6421
36442,4301
30481,4301
30643,6261
80049,856
72810,6183
57027,6261
25541,856
59856,856
60948,856
20246,6736
47207,856
71651,856
61465,6261
45613,4521
72471,6261
69946,6261
13966,6261
62359,6736
39289,6735
68031,6261
18721,6735
4845,1151
70188,6261
46109,6261
76951,6261
44921,4521
65945,1665
60205,6261
71333,6261
35074,4520
82621,5467
43692,5467
51329,5467
68124,5467
37723,5467
1897,5467
56394,5467
9230,5467
23933,5467
27788,5467
22984,5467
39293,5467
19002,5467
21292,5467
82281,4281
70430,4520
66295,5957
32928,5957
65587,4521
23228,562
79078,4520
62228,4520
37613,4521
62316,4520
62950,4282
57424,6246
63423,4282
60543,1665
38614,4282
73632,1665
37768,6261
38533,4281
72346,4281
61151,4282
44499,6426
43669,856
51525,6426
80783,8113
62682,4282
51114,8111
12998,8112
52230,6426
66419,4282
65708,562
70488,856
65310,4282
3527,8112
35032,8113
9112,7565
43904,4292
10711,6426
29758,8113
6520,8113
6145,8113
59752,6515
43104,4282
53710,856
57444,4282
63834,6426
40464,4292
44093,6426
54755,4282
57736,8111
62653,6426
76290,4282
83103,7980
36408,4292
31535,6512
48307,4282
77489,4282
73987,4282
11637,2468
68418,4282
49276,1665
82317,4282
78547,4282
8916,4541
45264,4282
75134,4282
82874,1665
66616,4282
57149,1665
36123,4282
75739,6426
20990,4312
1709,6421
72806,4520
9766,4312
53854,4521
76598,4283
36414,6421
52081,562
48627,6957
28639,6300
41754,4280
39230,6300
64826,4282
58344,4281
64741,1665
57078,1665
56505,1665
53822,1665
37720,1665
66644,1665
24829,1665
26366,4282
65517,4282
9127,6338
70609,6300
62488,4520
53904,4521
54432,6261
46835,978
8571,6338
72435,6261
7559,6338
78486,6261
8676,7186
49954,7186
30569,12439
21136,5480
50119,8888
25338,12439
66506,4284
65177,6261
42142,6261
65905,6519
48299,6519
78052,6519
74782,6523
10687,861
79474,6523
73384,10567
21963,3787
67515,4520
61177,8071
36797,6519
28375,5868
78428,6142
26806,4505
40047,6142
26044,4385
47116,10876
24686,6142
41723,6432
57124,4505
57447,6142
53881,4385
33958,4520
33691,10876
24459,4385
15792,2401
185,5410
67233,6952
83117,6952
74122,6952
41614,856
74946,6427
16561,6338
58385,6952
13162,7869
31297,4280
27353,6423
39535,4280
63721,6427
40303,4280
32686,4280
30686,5957
43551,4280
55726,4280
28902,6423
56532,5953
66279,4521
35039,4526
72148,1665
66644,1665
57081,4526
55857,4520
51406,4526
80426,5166
59047,1665
34748,1665
76665,1665
62411,5166
61352,4521
43365,1665
71005,4520
83554,1665
63644,4526
25784,4526
48988,1665
52175,1665
70282,4526
19510,4281
69943,1665
78130,4526
63554,4280
65752,4284
83917,7814
14330,7814
11086,7814
21008,9742
28136,6426
74517,1665
84093,562
2856,7814
44371,1665
58446,6426
84906,4280
64802,4505
74252,4521
81526,4282
24099,6261
80389,4521
63494,1665
55289,6261
70879,4284
22127,4284
81324,1665
56555,6261
42975,6261
49989,6261
59225,562
67530,562
68153,6967
179,5467
51377,4282
83868,4282
83719,770
40312,562
29209,562
18779,8113
76383,8179
34189,8179
42862,8179
32210,8179
49476,8179
60337,8179
69444,8179
63837,8179
47123,8179
58164,8179
71767,8179
52443,8179
38758,8179
62595,8179
69809,8179
3923,8179
57105,8179
77608,8179
28557,8179
66433,8179
75184,8179
50070,6261
41177,4283
65339,6261
63513,1665
81633,6261
82064,1665
66604,4281
9808,1665
44367,4520
67280,4281
48594,4281
67744,1665
77561,4281
49934,4281
43465,4288
26814,6261
68829,4282
59149,4288
76640,6261
50572,6261
82748,4521
50489,6261
44921,4521
45783,4282
77834,4288
79006,1665
65882,4521
23167,6967
9985,4282
61009,1665
53209,1665
43214,4521
62727,4281
65268,1665
21663,562
85402,1665
28141,4521
25094,6426
11122,4521
20652,4521
55026,4520
83769,6512
59692,4520
62116,4521
17102,6177
60529,4520
34305,4520
26217,4520
20937,4520
39468,4520
67665,6261
44743,6261
63728,4282
45119,6261
82673,6735
73290,6261
64347,6261
68226,4281
61587,6261
73837,4282
64306,6735
75938,6735
59860,6261
52287,6261
64694,4282
56132,4282
73504,4282
9090,4617
43502,4617
32769,4617
54589,4521
16341,7651
40071,4617
52299,4617
51000,4617
7552,4617
43968,4617
67176,4617
53044,4617
28590,4617
26619,4521
23102,7569
32445,4617
73652,4617
22166,7651
72807,8111
70187,4280
53908,6421
67676,8111
7540,6251
38389,6426
44337,4283
23145,6251
12998,8112
67902,6261
57465,8111
79061,6251
23682,6251
14631,6251
66325,6251
30607,8112
40406,4732
31291,4516
4840,10579
513,5811
56469,4312
14579,10579
79249,10466
55805,10472
51386,4505
6318,4517
62548,4517
14962,6338
78882,4520
66134,4281
58268,7825
23846,4282
78890,4281
83036,4282
82167,4282
65615,4282
52300,4282
33734,4284
64335,4281
55059,4281
81769,4520
72687,4281
63166,4520
66836,4284
80422,6183
83414,7146
26713,7146
66974,7146
60895,4281
62811,4520
68118,2871
53898,4280
46748,7146
35081,7146
66446,4281
63186,6426
48340,6426
58067,4292
36630,6426
46210,4287
79425,6426
60833,4282
66448,4281
66716,4283
60618,6426
68202,4283
69286,1665
15382,11715
16593,10483
19503,10483
84254,10483
65106,1665
48553,10483
54621,1665
68167,6261
11557,4847
34843,4284
53936,4284
67467,4284
38121,1154
34530,6427
6511,4284
85498,5309
55648,6736
52947,4284
58023,7340
14674,4284
64321,7340
58460,4284
39402,5957
59366,4284
68544,6261
43173,5443
39644,6261
37709,6261
27643,531
29876,6261
69649,6407
43512,6261
37422,6261
56151,6261
69452,4558
7749,6408
29775,6261
55,531
30498,6261
83225,4282
45556,567
58391,6300
36387,6261
48811,6261
21572,6407
79179,6261
25871,531
74448,1665
20265,4280
68008,4521
73132,9689
60255,6261
4347,9455
33113,7109
32650,4280
3490,10062
66574,4526
70847,4282
19724,4280
12597,4280
4989,10062
30198,7109
1855,4551
6229,9689
39386,4521
47585,6261
13580,9689
18419,7845
29907,4521
76839,4617
6704,9455
11743,6492
72186,6426
62127,4281
50914,7629
61800,4292
52984,6422
52682,4281
54684,4282
11665,4281
28066,6423
40318,5953
60438,5953
74708,4281
61639,4281
31139,6300
58392,4282
19993,4281
4371,6338
53967,4617
84152,4282
61098,6806
78393,4292
68294,4292
60071,6432
77211,2252
77257,492
80274,4292
12927,6410
57249,6432
71211,4292
33061,6300
81403,492
84195,6300
30859,2252
52583,4292
51305,4292
1403,6239
83242,4292
41737,10717
52690,6300
42074,6300
2633,6412
54191,4287
63771,2252
82372,6806
59933,6300
48176,2252
5037,591
24456,591
55588,6952
49405,591
4310,4617
1167,4617
19610,531
681,11447
4728,11447
40058,591
37093,11447
3184,11720
8471,4617
8059,11447
9666,4617
15157,11447
29668,591
15533,11447
1667,11447
60709,6512
28069,6426
72200,6427
33614,6426
29322,6426
43872,6421
59288,6423
28366,6421
49854,6427
14695,4282
75214,6407
66556,6426
24780,6426
41589,6426
72346,4281
43547,6426
37911,6426
43497,8111
82076,6426
56323,6426
51267,4281
47052,4280
36032,4521
54536,4283
41134,3787
29779,6428
44898,3787
61743,6261
56797,6261
82595,6261
34493,6427
65047,6427
54374,4281
71558,4281
77331,4281
39118,4281
82170,6428
13773,9687
68766,6300
68162,9687
70493,6250
64824,11873
43168,5954
25183,9687
5275,276
15030,9687
40383,11489
6762,9687
15931,9687
9645,9687
10408,431
4795,9687
30180,9687
9477,9687
75429,9687
70683,6421
39858,856
28267,6736
51428,856
74186,856
5962,6736
54315,856
8334,856
39690,6736
54506,6512
47768,6426
61272,4281
51124,856
29948,6512
42254,7184
75690,7339
45161,4281
56658,6416
6354,1028
34180,7339
63124,7339
10768,1226
21813,748
11463,6410
8496,1101
54290,7339
61233,4282
57664,7339
51947,6407
19606,6239
30904,6896
33794,4267
65997,4282
60383,6261
41024,4267
14676,11791
37095,438
35419,4520
11308,6142
63196,4280
75898,4280
55529,4282
77696,6261
67460,11791
13652,11791
81744,4281
15029,438
15149,438
53558,6261
75522,1665
74013,4282
22848,4280
45173,4520
70470,1665
66044,1665
74302,4520
72058,910
50512,1665
77225,5166
64509,1665
56347,5154
31194,6423
54717,6423
38148,4521
66525,6261
44559,6261
29754,6261
35803,4282
34641,6423
28663,4521
48698,6261
69594,4282
11955,6261
53326,6426
75369,6416
73756,4521
46657,1665
64311,6300
52454,5515
2093,6343
61309,6342
76792,6416
16037,6139
6638,562
29023,562
23601,1665
8066,1170
63080,562
1856,5465
71707,6427
67368,562
14675,5289
23021,5957
8404,1170
51654,1665
83514,6426
56357,4281
74189,856
56489,4281
53622,6426
41694,6426
77024,856
70872,856
74292,4284
50555,6426
38106,7764
66291,1665
1845,7764
29420,1665
47926,6261
42954,6554
62199,4520
38620,6261
7546,6183
32638,4436
83579,4284
74742,6261
29574,4280
30807,6735
36965,4768
12871,5166
55032,4284
24082,4526
70925,5166
71700,4526
21720,4526
74507,4520
53648,4521
33118,4521
34,12031
52979,4521
15972,6621
1457,8179
12605,5754
48094,5754
24408,5993
34251,6512
69083,8179
16459,6621
80370,6512
59634,6261
12353,6736
55087,6943
48516,6183
78263,6261
70370,856
7364,6736
8374,4282
57268,11141
69425,6736
61419,1665
66431,6183
52651,6183
44575,6183
75512,4282
69993,1665
65430,1665
28961,1665
50065,4281
82595,6261
66899,6427
39387,6261
66033,6261
84649,6736
51379,4280
67484,4520
53382,4281
78235,4281
64030,4281
54548,4281
59049,4281
52392,4281
6563,7228
44102,4281
48406,4281
46266,4281
65411,4281
67390,4281
65449,4281
64199,4281
47057,4281
72249,4281
66824,7146
78096,6261
54425,6261
75042,6261
73476,1665
69227,6261
80951,1665
21602,6438
70259,1665
64943,4521
71194,6261
66997,1665
83127,4287
8232,7889
82635,1665
84331,6261
61041,5954
75526,6261
67061,6261
71036,1665
68876,6261
57752,6261
65704,6261
70956,4284
83849,4284
85035,4284
41242,4284
62358,4281
71960,4284
65335,4284
49649,4284
78970,4284
37731,1665
76999,4284
58440,4284
72891,4284
56781,4284
80875,4283
69679,1665
78835,4280
75758,4281
55949,4284
56053,4284
58868,4284
84323,1665
42291,4284
83933,1665
83854,4280
50481,4284
48980,4768
57774,5166
68533,669
42799,4768
74859,669
17681,6421
65057,4284
37875,4768
7786,9123
37024,6251
80029,278
20677,4505
51040,4505
26096,4385
33727,4385
43091,4505
24291,4385
24672,4505
50971,4385
35950,4505
75486,4385
70822,1478
39323,4385
78416,4385
44689,4385
9945,6142
12755,4385
47413,4385
44073,4282
32321,6806
20117,6300
75130,6806
39142,6341
70675,6806
33646,6806
31167,5954
40562,6806
41496,4282
39867,10142
64630,6341
77840,4282
46642,4284
56537,1665
64531,4281
64738,4282
45229,4282
56390,4282
78170,4520
55781,6261
38552,4281
55093,6426
496,6421
27403,4282
29504,7146
42577,6421
65106,1665
69218,1665
73418,1665
44226,9994
11482,9992
12274,9994
55105,4781
85363,10725
19827,9994
14963,4781
80897,7025
31273,10725
2250,9992
64924,6261
77961,6261
63494,1665
39331,4526
20477,562
41363,6261
32395,562
35384,4526
79679,4292
26556,562
53149,562
74842,6261
75354,4292
83090,6261
67440,6261
73842,4520
70033,4292
81466,4292
78405,6261
76505,1535
38557,1665
58286,6261
41030,4292
68417,6523
59125,4280
55879,4284
34445,4545
34474,6523
36461,5339
38327,4280
31262,4284
61617,4282
70360,4281
34870,562
67047,6261
51856,4283
66620,4284
73266,4288
65637,4281
56205,6261
54776,4284
71639,4283
39992,4288
25508,4284
34700,4280
55048,4288
52445,6261
73067,6261
51570,6261
61805,4283
33941,5957
67121,6261
20996,4284
68674,4521
66716,4283
55047,6957
71529,6261
46175,6261
61805,4283
79365,1665
66957,6261
66848,6261
32581,4280
60620,6261
78297,6261
82059,6261
63062,6261
50066,6261
62631,4521
66801,1665
62922,6261
78963,1665
58850,6261
69905,6261
47354,4521
54364,6261
71537,4280
74862,4521
84876,6261
55557,562
73383,6261
25526,6183
81274,6261
49919,6261
17952,6183
50864,6261
57176,6261
52147,6261
51365,6183
38699,6183
52447,6183
84335,4282
47218,6426
77848,6261
18551,8113
79473,6261
84306,6261
44000,6261
62682,4282
18557,8112
68031,6261
38207,6423
59062,4282
83532,8116
16047,9494
60335,9494
55865,4282
33848,9494
53128,4520
29263,4282
17553,9494
15541,6423
10421,9494
77493,9494
11942,9494
45617,6261
36330,9494
48070,11840
24198,9822
13708,4551
14310,9822
14090,4622
14146,1090
15133,1083
77480,7548
19864,5493
15425,10574
17228,9784
84628,9822
55303,5493
15445,9689
15141,7087
29262,11438
15395,9784
49250,5480
6752,9784
55657,6952
9034,9824
10787,9823
41368,7548
2093,6343
4747,5493
2294,10263
10034,9689
37624,7548
2335,9784
15027,7548
39685,12281
4476,4307
978,7656
41852,9822
8269,9689
16267,9689
1609,7656
49278,9784
71852,4288
24921,8998
23624,4828
73359,562
5216,6059
4320,5301
65866,4282
46046,5906
39319,6185
14239,6059
2180,6261
51376,659
61322,4288
48626,6421
60554,6421
59332,6261
36855,6261
11665,4281
38092,4280
38066,6261
57616,4520
47813,5920
45118,4280
62439,4281
67399,4281
53948,4521
54651,6261
59125,4280
82253,6185
55724,4520
59457,4281
68036,4280
61136,4283
80501,4520
45973,1665
46158,6426
32246,4280
36208,6261
85163,6261
23679,6261
70327,6261
81750,6261
57094,562
7253,6261
49035,6261
67193,6261
41773,6261
1645,6261
73879,6261
76069,5154
65960,6952
32406,284
39137,6136
78083,4283
67403,4520
53369,4520
69712,6261
72168,4283
60543,1665
80272,4284
57455,4282
53811,6300
67484,4520
24848,6261
57869,7429
54917,6261
79487,4521
77089,6261
81501,2252
51369,6300
20258,7146
33155,4280
6864,2254
20582,7146
75854,4280
31403,7146
7102,5539
20802,4280
28324,7146
35581,2254
73930,4520
72811,6261
37541,6261
34396,4281
44267,4280
9484,4280
43287,4280
58887,4521
67121,6261
59349,4280
56425,6261
53054,6261
11772,7341
64694,4282
45729,4292
50123,6261
40684,4282
58925,4521
64889,6261
61743,6261
72129,4505
59341,4521
26255,4284
64462,4284
27064,11002
54394,6432
44528,11002
75948,4288
79365,1665
75110,562
40092,4284
59088,562
80261,7146
84394,4384
49406,6512
69419,4520
49973,4520
28285,4520
31428,6512
52161,4505
52914,4520
80071,4520
57505,4520
33911,6261
81377,6261
46034,6261
36989,6261
41323,6426
43727,6261
51804,1665
48887,6261
52008,541
37263,4520
68564,4281
64265,1665
50042,1665
80417,1665
79938,1665
54047,562
5887,6554
67744,1665
66001,6261
38381,2468
73385,4281
34806,4281
59979,4281
77715,4288
69915,4281
72019,4281
36232,2252
24921,8998
74483,4281
54645,1665
62196,4283
48867,4281
16627,2468
57078,1665
25184,4281
78890,4281
69272,1665
18876,562
67636,4281
66204,1665
55044,4281
80442,1665
71892,6261
76159,6261
50638,4520
45840,1665
60906,4520
40873,6952
47438,1665
57182,1665
52927,6261
47939,1665
78865,6426
64459,6261
46845,1665
50555,6426
38823,6261
75693,6261
43445,6261
70870,1665
55916,6261
44626,6426
70845,6426
57356,6261
58373,6426
69557,6426
69079,6426
61526,6426
41251,6426
73920,6426
64889,6261
46578,6426
21063,4281
68068,1665
42324,6423
61469,6261
39689,4292
63537,6261
55550,6261
71439,1665
53886,1665
54621,1665
73755,6261
8623,6261
27288,6252
65993,6300
78832,1665
32820,4284
81918,4505
16315,4505
72982,6142
31184,4505
66178,4385
9762,4505
13899,4385
33656,4505
64444,4385
55480,6142
40336,9455
57882,506
13631,9455
10670,9455
70130,4621
11859,4534
15542,9458
12074,9458
14289,9455
3797,4541
66255,9455
71854,562
63757,4284
59583,562
77286,562
56367,4284
65686,4278
75203,562
83480,932
34906,562
26881,562
32425,562
35876,5954
75949,562
53918,562
50732,562
68425,562
64316,932
63692,562
42297,932
36261,562
79783,6183
36832,6554
12630,5787
54711,856
56754,5779
65585,6183
52878,1243
58271,6426
45915,1243
53080,4280
41638,6426
39330,6183
52869,856
80047,856
80969,856
31288,9713
83910,856
36919,6426
71140,856
37818,856
12787,912
77920,856
59041,856
3910,912
6992,1243
71692,4617
44029,6427
48612,4283
49162,6554
76245,6300
36113,6300
58391,6300
29686,6300
74387,6300
53935,1665
50693,6300
58133,6300
50092,1665
58230,6261
16078,1665
47441,6183
21045,5744
8001,877
23732,877
60473,11486
72998,5744
61784,11486
79612,5744
73949,5744
48222,76
30306,11486
39800,6432
32665,6432
30730,6617
11036,4267
34733,4267
8912,4267
42955,4267
40414,6342
10147,6432
9546,6432
70332,6432
53972,6342
23148,562
39314,6617
81075,6432
42605,6927
53552,4292
67415,6432
27700,4284
37612,6432
71872,4521
48318,5953
59011,4521
50687,5953
59375,5953
57048,5746
75930,4282
77004,1665
38895,5953
65962,4419
5943,4521
21000,5953
24712,6261
23585,5953
35660,4282
73634,6261
48538,4521
44726,4521
83960,4284
55910,6261
72699,6261
25541,856
52109,7548
60238,856
24215,856
48881,856
66378,6261
10632,6177
20180,7206
24706,6261
19190,856
57643,5539
68703,10834
33672,5539
31718,4806
22329,9584
21520,4288
2274,4806
74621,4385
8931,9584
36558,4288
63489,6426
74789,1665
34730,999
20994,6300
79573,6426
17119,7146
8112,6426
24560,7146
75918,6426
71934,6426
65861,6426
46646,6300
80802,6261
37931,6300
80824,4281
23215,4281
13966,6261
49419,6261
52519,6261
62785,6261
51234,6426
29404,6261
60684,6261
77963,4267
83036,4282
66849,11791
80622,6246
52137,4282
41252,731
63600,4282
61041,5954
59079,562
79267,562
54174,6246
61697,562
41465,562
83148,562
33316,4282
48149,4284
30911,562
71343,4282
39080,4282
32046,562
54522,6300
10683,562
73282,6519
74931,6519
32454,8071
67111,6519
82680,6523
82930,6519
83651,6519
73666,6519
78253,6523
71974,6519
71743,6519
41132,4283
36269,1665
50325,4521
14497,4283
20830,4521
27601,4283
35047,4283
74789,1665
59710,6261
77929,4521
53006,6261
58979,4282
77476,6261
24501,6300
59350,6261
82998,6261
43903,6426
26576,9687
80751,6261
57370,4281
76647,6426
80951,1665
83869,9687
77585,4281
67048,7205
82742,6261
54655,4520
57709,7146
56640,4281
69989,1665
75349,6261
79211,4520
72545,6261
61779,4281
43541,3787
37605,12308
23906,3787
69060,856
26812,1665
4495,4571
64900,7146
64753,7146
38633,6512
25534,3787
39964,856
43256,6952
31666,856
62167,3787
79163,856
49554,6183
79705,856
26088,591
67854,6511
59407,7146
70740,3788
36971,856
26335,3787
41615,3787
52322,7146
62078,910
60469,856
42319,6511
40280,856
58011,3787
66449,1665
32357,978
54953,856
35991,748
35922,3787
80297,12385
44597,856
69998,6185
62065,5410
74003,856
49756,4292
52928,856
46469,2254
53548,856
74808,6421
82773,856
71445,6952
76326,856
45414,6185
78333,856
82289,7146
64883,1665
73975,7146
67121,6261
64740,856
57391,6185
57146,3787
61255,6261
