iid_target,iid_neighbors,ratings
590762559,590997343,1
590762559,590997289,1
590762559,590494414,1
590762559,590496379,1
590762621,590494236,1
439115175,439115191,1
439115175,590997327,1
439115175,590762575,1
439115175,590762591,1
439115175,439106788,1
439115175,590494244,1
439115175,590762567,1
439115175,590762605,1
439115175,590997300,1
439115175,590036467,1
439115175,439070341,1
439115175,439106761,1
439115175,439070325,1
439115175,059076263X,1
439070317,043907035X,1
439070317,439070333,1
439070317,439087643,1
043907035X,439070333,1
043907035X,439087643,1
439115191,590997327,1
439115191,590762575,1
439115191,590762591,1
439115191,439106788,1
439115191,590494244,1
439115191,590762567,1
439115191,590762605,1
439115191,590997300,1
439115191,590036467,1
439115191,439070341,1
439115191,439106761,1
439115191,439070325,1
439115191,059076263X,1
394865707,394873386,1
394865707,394848373,1
394865707,679808485,1
394865707,067987707X,1
394865707,394859170,1
394865707,394873378,1
394865707,679808477,1
140148590,140187448,1
140148590,140232028,1
816707960,816708487,1
590449486,590483765,1
786212527,786218363,1
345455320,034542820X,1
590442627,590442864,1
590442627,590442791,1
590442627,590442945,1
590442627,059047782X,1
590442627,590442600,1
590442627,590469878,1
590442627,590442937,1
307118932,307119734,1
307119750,307116824,1
64440214,64440206,1
64440214,64440133,1
486269299,486288404,1
006015957X,61099031,1
439149770,439178762,1
380709597,380728052,1
380709597,380724693,1
380709597,380728044,1
684810204,684838613,1
553229257,055314717X,1
140119485,140144080,1
140119485,140084428,1
140119485,140156046,1
140119485,140088946,1
140119485,140084975,1
375703632,375403957,1
039450691X,553200275,1
590408011,1566192951,1
590408011,140390464,1
590408011,812504224,1
590408011,590433520,1
590408011,590408003,1
590408011,679448896,1
671796585,671732552,1
553236245,553203312,1
836204255,836213068,1
609805363,609604902,1
451178025,451159292,1
525943854,451194063,1
60177500,552144169,1
1551668726,1551667851,1
1551668726,1551666286,1
345466624,345460731,1
425155064,425174204,1
451160444,451150694,1
8466309497,8466301623,1
9023423356,9023423739,1
425150070,042516036X,1
486287149,486275442,1
486287149,486266877,1
486287149,486272737,1
486287149,486287297,1
486287149,486282406,1
486287149,486282228,1
486287149,486266869,1
486287149,486280578,1
486287149,486287491,1
486287149,486268772,1
486287149,486268721,1
486287149,486287734,1
486287149,486268632,1
486287149,486287262,1
486287149,486282082,1
486287149,486282015,1
486287149,048628512X,1
486287149,048626873X,1
486287149,486277887,1
486287149,486268675,1
1573223565,971904774,1
671682938,671707957,1
446364487,446364460,1
671874934,671527320,1
192834975,192834142,1
192834975,192833812,1
192834975,192833553,1
192834975,192833618,1
192834975,1853260215,1
192834975,019283441X,1
192834975,192833545,1
192834975,192834029,1
192834975,192833561,1
192834975,192823523,1
192834975,192824252,1
192834975,192833626,1
192834975,019283357X,1
192834975,192833634,1
192834975,192834371,1
192834975,192833677,1
192834975,192833391,1
192834975,192834290,1
192834975,192837028,1
192834975,192834789,1
192834975,192833383,1
192834975,192833898,1
192834975,192834010,1
192834975,192833804,1
671891081,671744615,1
849929911,849904641,1
1551669609,1551666995,1
1551669609,1551669617,1
684863170,684843161,1
345295064,688036384,1
486401588,486411052,1
486401588,486294501,1
486401588,486411222,1
486401588,486401642,1
451178513,451177924,1
812507479,812521501,1
812507479,812515560,1
590762540,590494309,1
590762540,590997343,1
590762540,590997289,1
590762540,590494414,1
590762540,590496379,1
1888173564,1888173572,1
037326142X,373260679,1
553584049,553801228,1
451126505,451150643,1
451126505,451139704,1
425097609,425162028,1
312868952,812574729,1
771098510,771099754,1
771098510,771099657,1
771098510,077109955X,1
771098510,771098502,1
771098510,771099916,1
307010007,307001008,1
345424603,345369335,1
345424603,345388232,1
671898493,671666274,1
786890002,786867248,1
1853260258,872204847,1
553096524,553571931,1
380729040,688150330,1
60987219,60391499,1
812576152,812576160,1
812576152,812576179,1
671870610,671724703,1
757301002,1558749217,1
373707207,373707215,1
446511528,446532371,1
688143695,044900323X,1
671027522,671026844,1
671027522,671026860,1
671027522,671026879,1
816739668,816741956,1
590339516,590437194,1
590339516,590435094,1
590339516,590420046,1
590339516,590437216,1
590339516,590339508,1
590339516,590420054,1
590339516,590411268,1
590339516,590407481,1
590339516,059042503X,1
590339516,590437224,1
590339516,590437186,1
590339516,590436600,1
590339516,590415832,1
590339516,590436597,1
590339516,590435108,1
28640071,28641701,1
670876623,140274979,1
590431714,590413996,1
590059440,590059084,1
590059440,590059459,1
843115653,843114606,1
590411276,059041125X,1
590411276,590435094,1
590411276,590421220,1
394836103,394836111,1
553156608,553154753,1
553157795,553157477,1
553157795,553156640,1
553157795,553156578,1
553157795,553156594,1
553157795,553156624,1
553157795,553158244,1
553157795,055315656X,1
553157795,553156551,1
553157795,553154753,1
553283855,553275607,1
553283855,553261134,1
553283855,553286110,1
553283855,553273590,1
553283855,553265687,1
553283855,553274775,1
553283855,055326866X,1
553283855,553154753,1
553157477,553156640,1
553157477,553156578,1
553157477,553156594,1
553157477,553156624,1
553157477,553158244,1
553157477,055315656X,1
553157477,553275607,1
553157477,553261134,1
553157477,553156551,1
553157477,553154753,1
440423376,044072337X,1
60930284,60928433,1
553156640,553156578,1
553156640,553156594,1
553156640,553156624,1
553156640,553158244,1
553156640,055315656X,1
553156640,553156551,1
553156640,553154753,1
059041125X,590436600,1
059041125X,590421220,1
050552273X,505521822,1
553154222,553156616,1
553154222,055315656X,1
553154222,553154745,1
553154222,553155318,1
553154222,553155385,1
553260502,553250728,1
553260502,553275542,1
553260502,553253778,1
553260502,553261592,1
553156616,553154745,1
553156616,553155318,1
553156616,553155385,1
553282964,553284649,1
394839145,394839196,1
590410415,590421220,1
312966164,451187938,1
394890493,394890485,1
380713829,380713837,1
684814889,684848465,1
1551666898,1551668807,1
051511605X,515120723,1
1551664879,1551665352,1
671797476,671521489,1
671797476,671795678,1
671797476,067179566X,1
671797476,067177056X,1
671797476,671894536,1
671797476,671867296,1
671797476,671748084,1
373271395,373272294,1
050552113X,843943785,1
050552113X,050552158X,1
050552113X,505522438,1
316171468,316171530,1
671619381,671701010,1
671630512,684837668,1
316605107,316603406,1
316605107,316608068,1
590065874,590436414,1
590065874,590500511,1
590065874,590436449,1
590065874,590436430,1
590065874,590691872,1
590065874,590443003,1
590065874,590469126,1
590065874,590260251,1
590065874,590442570,1
590065874,059043649X,1
590065874,590426702,1
590065874,059043652X,1
590065874,590436511,1
590065874,590436503,1
590065874,590483013,1
590065874,590448234,1
590065874,590500538,1
448095319,448095505,1
448095319,448095130,1
448095319,448095521,1
816734399,081674341X,1
590437194,590435094,1
590437194,590420046,1
590437194,590437216,1
590437194,590339508,1
590437194,590420054,1
590437194,590411268,1
590437194,590407481,1
590437194,059042503X,1
590437194,590437224,1
590437194,590437186,1
590437194,590436600,1
590437194,590415832,1
590437194,590421220,1
590437194,590436597,1
590437194,590435108,1
590440853,059045658X,1
590440853,590449605,1
590448013,590483099,1
590435094,590420046,1
590435094,590415840,1
590435094,590339508,1
590435094,590420054,1
590435094,590411268,1
590435094,590407481,1
590435094,059042503X,1
590435094,590410407,1
590435094,590437224,1
590435094,590437186,1
590435094,590436600,1
590435094,590415832,1
590435094,590435116,1
590435094,590436597,1
590435094,590435655,1
590424963,590435671,1
590424963,590420046,1
590424963,590339508,1
590424963,590407481,1
590424963,590437224,1
590424963,590436600,1
590440845,590448005,1
590440845,590228668,1
3453023757,3453025547,1
451408705,451407687,1
451408705,451408551,1
451408705,451405919,1
451408705,451408438,1
451408705,451408349,1
044023512X,038533401X,1
60508183,60508167,1
312987714,312983646,1
671791540,671727346,1
316107352,316107549,1
670853453,749397969,1
670853453,140233903,1
866119671,866119558,1
449232921,449240282,1
679759336,679415866,1
394759893,394735587,1
805208119,805210415,1
380676524,380654903,1
312927223,312929641,1
140434240,140620192,1
452266386,452269121,1
452266386,452266777,1
515128678,515121487,1
515128678,515123463,1
515128678,515125512,1
515128678,515124451,1
451209168,451202899,1
451209168,451205154,1
553264915,553380648,1
553298038,553298054,1
385298943,044020884X,1
380777169,380773805,1
380777169,380787067,1
380777169,380763990,1
380777169,380777150,1
380777169,380787075,1
380777169,380769328,1
373097549,373097441,1
373097549,373097743,1
425131335,425128172,1
451205847,451206592,1
345381114,345351452,1
345396421,345382706,1
345396421,345376722,1
345396421,034542123X,1
345396421,345421221,1
345396421,345396448,1
345396421,345388437,1
345396421,345396413,1
345396421,345388410,1
345382706,345376722,1
345382706,034542123X,1
345382706,345421221,1
345382706,345396448,1
345382706,345388437,1
345382706,345396413,1
345382706,345388410,1
312982887,312978766,1
312982887,312209576,1
60179384,61091952,1
553104489,553297511,1
393010465,60088613,1
446516325,553478257,1
553208071,553225367,1
446327026,671447939,1
765345889,765306689,1
425195295,425189457,1
1566195527,1593080085,1
044024093X,385336594,1
451211529,451183843,1
006009348X,60544767,1
006009348X,380820064,1
006009348X,380820536,1
006101561X,61015628,1
006101561X,61059897,1
425193292,425143899,1
425193292,425159442,1
425193292,425176673,1
1575668394,1575668386,1
609608126,609809512,1
60935235,66209870,1
743444035,684810549,1
312287364,312269234,1
671047442,684864878,1
385720610,375411453,1
446612553,446609897,1
446612553,446609889,1
1575667827,1575664720,1
1852427159,1852427116,1
1566192951,812504224,1
1566192951,679448896,1
446612529,446607215,1
425178854,425162656,1
425189449,425184285,1
425189449,425179176,1
425189449,425183491,1
425188884,425178218,1
312984979,312282117,1
61015628,61059897,1
61015628,006620951X,1
515133647,399147896,1
312983190,312970633,1
312969422,312963211,1
312969422,312974272,1
449007170,449150356,1
449007170,449150372,1
758201826,1575666774,1
446610879,089296720X,1
451205855,451200217,1
451205855,451202953,1
425184285,425179176,1
380820994,743205243,1
446609897,446609889,1
451205480,045121210X,1
229030039X,8426449476,1
2020306492,553380648,1
553273442,553288687,1
553264125,553287605,1
140390464,140620648,1
671002279,671007939,1
671002279,671028405,1
671002279,671568973,1
671002279,671002392,1
671002279,671007289,1
671002279,671567810,1
751510114,747405689,1
1853262048,1853260800,1
1853262048,1853261025,1
1853262048,1853260649,1
1853262048,1853262021,1
1853262048,185326072X,1
140621326,140620176,1
553071793,553572539,1
553242962,553199412,1
553242962,553228129,1
051512723X,399144188,1
486270696,486275469,1
515110752,515107263,1
812579402,812579887,1
812579402,812579895,1
743464117,074322454X,1
743464117,671867369,1
743464117,671769227,1
074322454X,671867369,1
074322454X,671769227,1
345358619,345412966,1
312890184,312890176,1
684857162,684846640,1
394543955,679743758,1
393307611,039330812X,1
671023284,671001728,1
887308953,887308716,1
380841940,380872218,1
380841940,380898357,1
670851086,3453503384,1
441006930,044100508X,1
553246461,394530152,1
373288786,373288654,1
373290985,373290772,1
373290985,373289189,1
373290985,373290551,1
373290985,373290799,1
373290985,373289731,1
373290985,373290713,1
373290985,373289324,1
373243316,373243243,1
671009826,671896741,1
671009826,671896725,1
399144935,425172929,1
446515671,446600261,1
2070384853,2266082655,1
529064634,1586601989,1
076530953X,765304368,1
020135473X,201716143,1
1558505822,1558501339,1
679882561,679869832,1
380773805,380787067,1
380773805,380763990,1
380773805,380777150,1
380773805,380787075,1
380773805,380769328,1
380787067,380763990,1
380787067,380777150,1
380787067,380787075,1
380787067,380769328,1
373765355,373765460,1
074345393X,743463749,1
345342569,345309219,1
2253150185,2226094458,1
451192176,451185218,1
671778706,671778722,1
843949104,843949961,1
441009123,441010644,1
373871589,373871554,1
373871589,373871694,1
373871589,373871902,1
373871589,373871848,1
373871589,373871082,1
373871589,373871910,1
373871589,373871872,1
373871589,373871643,1
373871589,373871686,1
373871589,373871929,1
373871589,373871856,1
373871589,373871600,1
373871589,373871899,1
373871589,373871880,1
373871589,373871651,1
373871589,373871961,1
373871554,373871694,1
373871554,373871902,1
373871554,373871848,1
373871554,373871910,1
373871554,373871872,1
373871554,373871643,1
373871554,373871686,1
373871554,373871929,1
373871554,373871600,1
373871554,373871899,1
373871554,373871880,1
373871554,373872542,1
373871554,373871651,1
373871554,373871961,1
373272308,373272065,1
373272308,373272243,1
373272308,373272421,1
373272308,037327212X,1
373272308,373272480,1
373871694,373871902,1
373871694,373871848,1
373871694,373871910,1
373871694,373871872,1
373871694,373871643,1
373871694,373871686,1
373871694,373871929,1
373871694,373871600,1
373871694,373871899,1
373871694,373871880,1
373871694,373871651,1
373871694,373871961,1
373117078,373115547,1
312863187,312867948,1
689826621,689801866,1
448089505,448089521,1
448089505,448089440,1
448089505,448089343,1
448089521,448089440,1
448089521,448089343,1
671626493,671626477,1
553276727,553275674,1
553276727,553275682,1
553156578,553156594,1
553156578,553156624,1
553156578,553158244,1
553156578,055315656X,1
553156578,553156551,1
553156578,553154753,1
553156594,553156624,1
553156594,553158244,1
553156594,055315656X,1
553156594,553154745,1
553156594,553273590,1
553156594,553281569,1
553156594,553156551,1
553156594,055326866X,1
553156594,553154753,1
553156624,553158244,1
553156624,055315656X,1
553156624,553156551,1
553156624,553154753,1
689821654,689808828,1
689821654,689804091,1
590059084,590059459,1
312144512,312308590,1
312144512,312308604,1
312144512,312157029,1
312144512,312132220,1
140863222,670872814,1
743520955,743504445,1
553568884,553565214,1
373028377,373029209,1
373028377,373030606,1
373028377,373029241,1
373028377,373028571,1
393955524,393966356,1
393955524,393955893,1
373106556,373106335,1
373106556,373108338,1
373114273,373117051,1
373114273,373115083,1
373114273,373111371,1
373114273,373114184,1
373031270,373031548,1
373031270,373031351,1
373031270,373029233,1
373031270,373033230,1
373031270,373031203,1
373031270,373032234,1
037311396X,373117523,1
037311396X,373117213,1
373031475,373031297,1
373031475,373031777,1
373031475,373033532,1
373166788,373167423,1
373166788,373167997,1
373166788,373166265,1
373166788,373167091,1
373224605,373224168,1
671737708,067173766X,1
821757458,821754416,1
821757458,821759981,1
307988635,307116824,1
307988635,307115399,1
385316860,385311109,1
394531035,345325680,1
192834142,192833812,1
192834142,192833553,1
192834142,192833618,1
192834142,019283441X,1
192834142,192833545,1
192834142,192834029,1
192834142,192833561,1
192834142,192823523,1
192834142,192824252,1
192834142,192833626,1
192834142,019283357X,1
192834142,192833634,1
192834142,192834371,1
192834142,192833677,1
192834142,192833391,1
192834142,192834290,1
192834142,192837028,1
192834142,192834789,1
192834142,192833383,1
192834142,192834010,1
192834142,192833804,1
1880032996,1577310365,1
1860463665,375703829,1
8486478456,743233581,1
140620494,140620311,1
140620494,140621539,1
140620494,140621342,1
140620494,140620907,1
140620494,140621032,1
140620494,140621067,1
140620494,014062077X,1
140620494,140621318,1
140620494,140620176,1
140620494,140620761,1
140620494,140620591,1
140620494,140620265,1
140620494,014062063X,1
140620494,140620834,1
140620494,140621423,1
140620494,140621601,1
140620494,014062144X,1
140620494,140620230,1
140620494,140620621,1
140620494,140620192,1
140620494,140621490,1
140620494,140620915,1
140620494,140621210,1
140620494,140621040,1
140620494,140621105,1
140620494,140621628,1
140620494,140621482,1
140620494,140621202,1
786889136,786862106,1
345322231,345322215,1
345349342,345282159,1
345349342,441644651,1
345349342,345352459,1
345349342,345336321,1
312282702,312989695,1
452267870,452271800,1
192833812,192833553,1
192833812,192833618,1
192833812,192815105,1
192833812,019283441X,1
192833812,192833545,1
192833812,192834029,1
192833812,192833561,1
192833812,192823523,1
192833812,192824252,1
192833812,192833626,1
192833812,019283357X,1
192833812,192833634,1
192833812,192834371,1
192833812,192833677,1
192833812,192833391,1
192833812,192834290,1
192833812,192837028,1
192833812,192834789,1
192833812,192833383,1
192833812,192834010,1
192833812,192833804,1
192832697,684830426,1
157566707X,758201524,1
380782375,380811898,1
380782375,380802279,1
380782375,380782391,1
380774909,380778777,1
380811898,380802279,1
380811898,380782391,1
679408371,067977548X,1
385299850,877734526,1
515126543,515128740,1
515126543,515127299,1
515126543,051511927X,1
515126543,515119806,1
515126543,515120138,1
515126543,515126071,1
515126543,515126837,1
515126543,515119814,1
515126543,515120472,1
515126543,515127507,1
515126543,515122270,1
515126543,515123374,1
038000741X,038071339X,1
312982119,312978324,1
312982119,312983778,1
192833553,192833618,1
192833553,019283441X,1
192833553,192833545,1
192833553,192834029,1
192833553,192833561,1
192833553,192823523,1
192833553,192824252,1
192833553,192833626,1
192833553,019283357X,1
192833553,192833634,1
192833553,192834371,1
192833553,439101352,1
192833553,192833677,1
192833553,192833391,1
192833553,192834290,1
192833553,192837028,1
192833553,192834789,1
192833553,192833383,1
192833553,192834010,1
192833553,192833804,1
192833553,192802372,1
048627067X,486266869,1
048627067X,486282724,1
684857855,684848961,1
345360001,345362608,1
042514691X,425142825,1
425152561,425136221,1
399131213,039913414X,1
399131213,399134700,1
380762978,380800799,1
380762978,038076296X,1
380762978,380785188,1
380762978,380778793,1
425189473,425177459,1
743454375,743454324,1
60955570,679452931,1
375703373,871134640,1
441854419,441854435,1
380769840,380463679,1
671578332,671577700,1
671578332,671578545,1
671578332,671878921,1
375405909,375705619,1
553574442,553250906,1
373244428,037324486X,1
312965125,312965834,1
042519521X,399149708,1
373244916,373245637,1
373244835,373244479,1
373244835,373244975,1
373244835,373245807,1
373244835,037324441X,1
373244479,373244975,1
373244479,373245807,1
373244479,037324441X,1
380803305,044022439X,1
380803305,380803313,1
425192768,425193888,1
425192768,425191036,1
425192768,425193047,1
425192768,425192105,1
345276469,042515260X,1
671532650,671543628,1
373709862,373711964,1
373290098,373291167,1
373290098,373289804,1
373290098,373290764,1
1575662612,1575661489,1
373290772,373289189,1
373290772,373290551,1
373290772,373289790,1
373290772,373290799,1
373290772,373289731,1
373290772,373290713,1
373290772,373289324,1
393051838,393324915,1
445046619,446314021,1
843951583,843948272,1
067172858X,671728598,1
067172858X,671019724,1
451198255,451197445,1
451198255,451198352,1
451198255,451200713,1
451198255,451182057,1
451198255,451207432,1
451198255,451198883,1
451198255,451198565,1
451198255,451198131,1
373076509,037307560X,1
821764705,821762591,1
821764705,821767577,1
821764705,821764012,1
380810409,380792885,1
380810409,380792893,1
446693057,044653062X,1
821760726,821762095,1
821760726,821775529,1
821760726,821761552,1
821760726,821757903,1
821760726,821763598,1
821760726,821767569,1
821760726,821767607,1
843953098,843950595,1
380800810,380789345,1
380800810,380785722,1
380800810,380816520,1
380800810,038080591X,1
380800810,380808013,1
380800810,380797100,1
380800810,380795817,1
451197445,451198352,1
451197445,451200713,1
451197445,451182057,1
451197445,451207432,1
451197445,451198883,1
451197445,451198565,1
451197445,451198131,1
373765282,373765401,1
61087017,61087025,1
451410971,451411366,1
373290705,373289146,1
373290705,373290519,1
373290705,373290780,1
373290705,373290810,1
373290705,373287542,1
373078234,373078358,1
373078234,373078110,1
380786443,380802600,1
373293046,373291833,1
373293046,373292856,1
373293046,373292848,1
60092971,380818337,1
451186036,451186044,1
451186036,451408667,1
373031319,373033230,1
373031319,037303279X,1
684800098,671793632,1
446404284,446405337,1
380791048,380801701,1
006105710X,61056898,1
743216342,743504828,1
61010871,61010251,1
61010871,61010863,1
425191265,425197115,1
425193888,425191036,1
425193888,425193047,1
425193888,425192105,1
449000184,449000176,1
1551662922,1551661497,1
671042459,743436601,1
671042475,671873172,1
60084707,380809222,1
373292058,373292740,1
1551664372,1551664623,1
373706626,373706588,1
373258321,373257295,1
373258321,373257821,1
373258321,373259077,1
373258321,373258593,1
373258321,373257759,1
373258321,373258399,1
373258321,373258992,1
373115431,373117272,1
373115431,373116578,1
373709080,373707746,1
451203917,451206886,1
380789345,60541741,1
380789345,60092130,1
380789345,038080803X,1
380789345,380817411,1
380789345,380815230,1
380789345,60565411,1
380789345,380816520,1
380789345,380820900,1
380789345,380815249,1
380789345,60082895,1
312240910,312973624,1
067168972X,671743821,1
067168972X,671743791,1
067168972X,671743856,1
067168972X,671743848,1
067168972X,671743805,1
067168972X,671743783,1
067168972X,067174383X,1
067168972X,671743813,1
380776049,380772906,1
515128740,515127299,1
515128740,051511927X,1
515128740,515120138,1
515128740,515126837,1
515128740,515120472,1
515128740,515122270,1
425190722,425196585,1
373708777,373708823,1
821754149,821765760,1
821754149,821764365,1
821754149,821757598,1
821754149,821767569,1
821754149,821760262,1
380795833,038080591X,1
380795833,380795817,1
553585894,553585916,1
553585894,553585851,1
553585894,553585908,1
1551664186,1551665395,1
373763689,373765428,1
515125032,425175162,1
843948787,843948809,1
067103409X,671018884,1
451151887,451183193,1
451151887,451148118,1
451151887,451149602,1
451151887,451166973,1
446602566,446608114,1
446602566,446602531,1
446602566,446606855,1
446602566,446606510,1
312983115,312977557,1
312983115,312976992,1
451198352,451200713,1
451198352,451182057,1
451198352,451198883,1
451198352,451198565,1
451198352,451198131,1
821762095,821761552,1
821762095,821757903,1
821762095,821763598,1
821773763,821775529,1
821773763,821771744,1
821773763,821770667,1
821773763,821775219,1
821773763,821775499,1
821773763,821773909,1
821773763,821774875,1
821773763,821772368,1
821773763,082177171X,1
821773763,821771795,1
451208366,451202791,1
451208366,451207432,1
743438027,743438035,1
821765760,082176151X,1
821765760,821764365,1
821765760,821762591,1
821765760,821757598,1
821765760,821761080,1
821765760,821767569,1
821765760,821761803,1
821765760,821760424,1
821765760,821760262,1
821765760,821759884,1
821765760,821763172,1
373511833,373511825,1
373291930,373292066,1
373291930,373291825,1
373245432,373245572,1
373245432,373245203,1
373245432,373245017,1
373245327,373245459,1
758200846,758200862,1
758200846,758200870,1
758200846,758204310,1
373119895,373118759,1
373116152,373117523,1
312981457,312979827,1
312981457,031298166X,1
312981457,312981597,1
316800945,446612650,1
671774786,671774719,1
553293605,553286005,1
373167423,373167997,1
373167423,373166265,1
373167423,373168500,1
373167423,373167091,1
373167423,373166540,1
373167423,373167059,1
486272842,486272737,1
486272842,486287297,1
486272842,486266850,1
486272842,486280578,1
486272842,486268721,1
486272842,486285170,1
486272842,486411052,1
486272842,486268632,1
486272842,048626873X,1
486272842,486277887,1
425161749,425161730,1
425161749,425164179,1
671026704,067178546X,1
671704648,671704656,1
553273906,553230921,1
1853260738,451526333,1
373706928,373708637,1
373708556,373708785,1
373708556,373709129,1
373244010,373245866,1
373244010,373244673,1
037324374X,373244401,1
373226454,373226497,1
373168586,373168667,1
380807351,380800608,1
380807351,380805197,1
380807351,380807890,1
380807351,380795558,1
380807351,380727757,1
380807351,380810484,1
380807351,038080736X,1
380807351,380807157,1
380807351,380816822,1
380807351,380813068,1
380807351,038081255X,1
380807351,380815508,1
451457323,451457005,1
452257743,452277752,1
452257743,453005071,1
345282159,345336321,1
671643142,671504061,1
553268899,553579061,1
373110286,373109008,1
373110286,037311107X,1
671698338,067165411X,1
671698338,671720368,1
553285319,553282700,1
671026844,671026860,1
671026844,671026879,1
553572776,055357275X,1
553572776,553572733,1
553297996,055329802X,1
055357275X,553572733,1
373029608,373031009,1
451166833,451159934,1
373764154,373764219,1
380785722,038080591X,1
380785722,380808013,1
380785722,380797100,1
380785722,380795817,1
312982623,312982631,1
312982623,312989873,1
380800608,380805197,1
380800608,380807890,1
380800608,380795558,1
380800608,380727757,1
380800608,380810484,1
380800608,038080736X,1
380800608,380807157,1
380800608,380813068,1
380800608,038081255X,1
380800608,380815508,1
373763751,373764774,1
373763751,373059671,1
373076738,373076819,1
373076738,373075294,1
373076738,373074409,1
373076738,373074328,1
812532759,812532775,1
1551664976,1551669633,1
373079192,037307977X,1
373224273,373224419,1
373222947,373222769,1
373078544,373077165,1
373078544,373079672,1
553260944,553112600,1
553260944,553249029,1
553578057,553573969,1
553560670,553562657,1
553560670,553298119,1
553560670,553562630,1
553560670,553562649,1
553562657,553562630,1
553562657,553562649,1
1551668815,1551666537,1
446600970,446600989,1
505524651,505524864,1
425071804,425071790,1
425071804,425074986,1
425071804,425064360,1
425071790,425074994,1
821758438,821761455,1
821758438,821755951,1
373244975,373245807,1
373244975,037324441X,1
821742892,821742884,1
373116977,373115539,1
373116977,373116497,1
440295424,99271273,1
684804506,671746049,1
380798875,141305800,1
142001686,670882356,1
486292495,486293084,1
486292495,048629093X,1
486292495,486290638,1
486292495,486290271,1
486292495,486295060,1
486292495,486292460,1
486292495,486290301,1
486292495,486295559,1
486292495,486404293,1
486292495,048629823X,1
486292495,486414132,1
486292495,486406520,1
486292495,486299910,1
486292495,486299287,1
486292495,486404307,1
486292495,486414086,1
486292495,048640109X,1
486292495,486290972,1
486292495,048629109X,1
486292495,486411109,1
486292495,486295834,1
486292495,486296024,1
486292495,486400603,1
486292495,486414264,1
373291094,373289332,1
440211484,440211476,1
440211484,440209633,1
440211476,440209633,1
192833618,192827596,1
192833618,019283441X,1
192833618,192833545,1
192833618,192834029,1
192833618,192833561,1
192833618,192823523,1
192833618,192824252,1
192833618,192833626,1
192833618,019283357X,1
192833618,192833634,1
192833618,192834371,1
192833618,192833677,1
192833618,192833391,1
192833618,192834290,1
192833618,192837028,1
192833618,192834789,1
192833618,192833383,1
192833618,192834010,1
192833618,192833804,1
192833618,192802372,1
373259514,373691416,1
373259514,373691378,1
373259514,373259557,1
373259514,373259476,1
373075898,373075650,1
743422732,743422740,1
1561380156,894717561,1
1561380156,1561380377,1
373097093,373097743,1
425074986,425074994,1
425074986,425064360,1
451183193,451149602,1
451183193,451166973,1
671899589,671701258,1
373263759,373263848,1
373263759,373263856,1
373263759,373263880,1
373263759,373264313,1
373263759,037326397X,1
373263759,373264127,1
373263759,373264682,1
373263759,373264224,1
373263759,373264399,1
373263759,373264283,1
451404467,451404475,1
425161730,425164179,1
345340833,345410157,1
671739794,671500503,1
590997327,590762575,1
590997327,590762591,1
590997327,439106788,1
590997327,590494244,1
590997327,590762567,1
590997327,590762605,1
590997327,590997300,1
590997327,590036467,1
590997327,439070341,1
590997327,439106761,1
590997327,439070325,1
590997327,059076263X,1
373030533,373028555,1
373030533,037303024X,1
373030533,373030711,1
1853262102,375753206,1
373077165,373079672,1
553563068,553566539,1
553577301,553577360,1
553577301,553577344,1
553577301,553577352,1
671795538,067179552X,1
067943125X,345390938,1
446607894,446524077,1
394851323,394854438,1
394851323,394859170,1
316610046,316104647,1
316610046,316104965,1
312962452,385483430,1
590450735,590436031,1
590450735,590434446,1
068481353X,684835770,1
688059457,688059449,1
380724960,380790297,1
306809907,60974060,1
078601105X,316354724,1
345352467,345350588,1
345352467,345349369,1
345352467,345350480,1
345352467,345335716,1
451184041,670849618,1
425186369,042518384X,1
393050939,1400100976,1
393050939,393324826,1
698119517,399231420,1
671032992,671003356,1
671002007,671563122,1
671002007,671001507,1
671002007,671563114,1
671002007,671024914,1
671002007,671014234,1
671002007,671002597,1
671002007,671003836,1
786707720,452284198,1
689835825,689806469,1
038000142X,380721198,1
64472787,006029471X,1
140139974,670835218,1
312051565,312927630,1
393041123,140276238,1
440225906,440209358,1
440225906,440225949,1
61067474,61060836,1
224060198,670887579,1
192817531,893759945,1
373250312,373250509,1
1853261165,140380221,1
033048205X,330418149,1
517468522,517035820,1
805055908,805049207,1
517592576,517882124,1
439272637,60283157,1
140440542,140440984,1
140440542,140440518,1
679456996,038073155X,1
140442634,140440453,1
140442634,140432078,1
140442634,140442316,1
441009360,441010776,1
441009360,441451306,1
3442730503,3770156099,1
805043888,805051309,1
345447913,345421256,1
804112126,804111022,1
871134551,679737898,1
871134551,802139701,1
140291822,140276157,1
140291822,670886297,1
679456589,91802067,1
60183411,61093572,1
892964308,446401013,1
892964308,380710439,1
201696487,201735172,1
380789108,380771578,1
037348464X,373484623,1
037348464X,373218087,1
037348464X,373218338,1
1551660393,1551666537,1
1551660393,1551660105,1
61094617,60176970,1
425177378,425164128,1
373076819,373075294,1
373076819,373074409,1
373076819,373074328,1
553576437,553564692,1
446610445,446610429,1
373224125,037322429X,1
373710232,373709978,1
373710305,037371114X,1
373710305,373710712,1
373077424,373077599,1
373077424,373079915,1
373077424,373079745,1
373077424,373078846,1
373077599,373079915,1
373077599,373079745,1
373077599,373078846,1
067102082X,1569470871,1
385312059,440208300,1
812532570,812522397,1
812532570,812519116,1
812532570,312937385,1
057120063X,571192920,1
679600116,679600493,1
140311084,140313486,1
140311084,140314466,1
340040025,340040017,1
140707018,140707077,1
